Id Home,Timestamp,Sensor Comodo,Comodo,Id Atividade,Atividade
2155,2019-04-24 12:28,18,Garagem,4,Saída
2156,2019-04-24 12:32,16,Cozinha,5,Cozinha
2157,2019-04-24 12:38,15,Sala,7,Assistir TV
2158,2019-04-24 12:41,18,Garagem,3,Entrada
2158,2019-04-24 12:41,18,Garagem,4,Saída
2159,2019-04-24 12:44,18,Garagem,3,Entrada
2159,2019-04-24 12:44,18,Garagem,4,Saída
2161,2019-04-24 12:51,15,Sala,7,Assistir TV
2161,2019-04-24 12:51,18,Garagem,3,Entrada
2161,2019-04-24 12:51,18,Garagem,4,Saída
2162,2019-04-24 12:54,15,Sala,7,Assistir TV
2162,2019-04-24 12:54,18,Garagem,3,Entrada
2162,2019-04-24 12:54,18,Garagem,4,Saída
2163,2019-04-24 12:57,18,Garagem,3,Entrada
2163,2019-04-24 12:57,18,Garagem,4,Saída
2164,2019-04-24 13:03,15,Sala,7,Assistir TV
2165,2019-04-24 13:16,15,Sala,7,Assistir TV
2165,2019-04-24 13:16,18,Garagem,3,Entrada
2165,2019-04-24 13:16,18,Garagem,4,Saída
2168,2019-04-24 13:25,18,Garagem,3,Entrada
2168,2019-04-24 13:25,18,Garagem,4,Saída
2170,2019-04-24 13:32,18,Garagem,3,Entrada
2170,2019-04-24 13:32,18,Garagem,4,Saída
2171,2019-04-24 13:35,15,Sala,7,Assistir TV
2171,2019-04-24 13:35,18,Garagem,3,Entrada
2171,2019-04-24 13:35,18,Garagem,4,Saída
2173,2019-04-24 13:41,18,Garagem,3,Entrada
2173,2019-04-24 13:41,18,Garagem,4,Saída
2176,2019-04-24 13:54,18,Garagem,3,Entrada
2176,2019-04-24 13:54,18,Garagem,4,Saída
2177,2019-04-24 13:57,18,Garagem,3,Entrada
2177,2019-04-24 13:57,18,Garagem,4,Saída
2180,2019-04-24 14:06,18,Garagem,3,Entrada
2180,2019-04-24 14:06,18,Garagem,4,Saída
2181,2019-04-24 14:09,18,Garagem,3,Entrada
2181,2019-04-24 14:09,18,Garagem,4,Saída
2182,2019-04-24 14:12,18,Garagem,3,Entrada
2182,2019-04-24 14:12,18,Garagem,4,Saída
2183,2019-04-24 14:16,18,Garagem,3,Entrada
2183,2019-04-24 14:16,18,Garagem,4,Saída
2185,2019-04-24 14:22,18,Garagem,3,Entrada
2185,2019-04-24 14:22,18,Garagem,4,Saída
2186,2019-04-24 14:25,18,Garagem,3,Entrada
2186,2019-04-24 14:25,18,Garagem,4,Saída
2188,2019-04-24 14:31,18,Garagem,3,Entrada
2188,2019-04-24 14:31,18,Garagem,4,Saída
2190,2019-04-24 14:38,18,Garagem,3,Entrada
2190,2019-04-24 14:38,18,Garagem,4,Saída
2191,2019-04-24 14:41,18,Garagem,3,Entrada
2191,2019-04-24 14:41,18,Garagem,4,Saída
2192,2019-04-24 14:44,18,Garagem,3,Entrada
2192,2019-04-24 14:44,18,Garagem,4,Saída
2193,2019-04-24 14:47,18,Garagem,3,Entrada
2193,2019-04-24 14:47,18,Garagem,4,Saída
2194,2019-04-24 14:50,18,Garagem,3,Entrada
2194,2019-04-24 14:50,18,Garagem,4,Saída
2196,2019-04-24 14:57,18,Garagem,3,Entrada
2196,2019-04-24 14:57,18,Garagem,4,Saída
2199,2019-04-24 15:06,18,Garagem,3,Entrada
2199,2019-04-24 15:06,18,Garagem,4,Saída
2200,2019-04-24 15:09,15,Sala,7,Assistir TV
2200,2019-04-24 15:09,18,Garagem,3,Entrada
2200,2019-04-24 15:09,18,Garagem,4,Saída
2201,2019-04-24 15:12,18,Garagem,3,Entrada
2201,2019-04-24 15:12,18,Garagem,4,Saída
2206,2019-04-24 15:31,18,Garagem,3,Entrada
2206,2019-04-24 15:31,18,Garagem,4,Saída
2210,2019-04-24 15:44,18,Garagem,3,Entrada
2210,2019-04-24 15:44,18,Garagem,4,Saída
2211,2019-04-24 15:47,15,Sala,7,Assistir TV
2211,2019-04-24 15:47,18,Garagem,3,Entrada
2211,2019-04-24 15:47,18,Garagem,4,Saída
2212,2019-04-24 15:50,18,Garagem,3,Entrada
2212,2019-04-24 15:50,18,Garagem,4,Saída
2215,2019-04-24 16:02,18,Garagem,3,Entrada
2215,2019-04-24 16:02,18,Garagem,4,Saída
2217,2019-04-24 16:08,15,Sala,7,Assistir TV
2217,2019-04-24 16:08,18,Garagem,3,Entrada
2217,2019-04-24 16:08,18,Garagem,4,Saída
2218,2019-04-24 16:12,15,Sala,7,Assistir TV
2218,2019-04-24 16:12,18,Garagem,3,Entrada
2218,2019-04-24 16:12,18,Garagem,4,Saída
2223,2019-04-24 16:34,18,Garagem,3,Entrada
2223,2019-04-24 16:34,18,Garagem,4,Saída
2224,2019-04-24 16:37,18,Garagem,3,Entrada
2224,2019-04-24 16:37,18,Garagem,4,Saída
2226,2019-04-24 16:43,18,Garagem,3,Entrada
2226,2019-04-24 16:43,18,Garagem,4,Saída
2228,2019-04-24 16:49,18,Garagem,3,Entrada
2228,2019-04-24 16:49,18,Garagem,4,Saída
2233,2019-04-24 17:05,18,Garagem,3,Entrada
2233,2019-04-24 17:05,18,Garagem,4,Saída
2238,2019-04-24 17:20,18,Garagem,3,Entrada
2238,2019-04-24 17:20,18,Garagem,4,Saída
2239,2019-04-24 17:24,18,Garagem,3,Entrada
2239,2019-04-24 17:24,18,Garagem,4,Saída
2240,2019-04-24 17:27,15,Sala,7,Assistir TV
2240,2019-04-24 17:27,18,Garagem,3,Entrada
2240,2019-04-24 17:27,18,Garagem,4,Saída
2241,2019-04-24 17:30,18,Garagem,3,Entrada
2241,2019-04-24 17:30,18,Garagem,4,Saída
2245,2019-04-24 17:46,18,Garagem,3,Entrada
2245,2019-04-24 17:46,18,Garagem,4,Saída
2246,2019-04-24 17:49,18,Garagem,3,Entrada
2246,2019-04-24 17:49,18,Garagem,4,Saída
2250,2019-04-24 18:01,18,Garagem,3,Entrada
2250,2019-04-24 18:01,18,Garagem,4,Saída
2251,2019-04-24 18:04,18,Garagem,3,Entrada
2251,2019-04-24 18:04,18,Garagem,4,Saída
2252,2019-04-24 18:08,15,Sala,7,Assistir TV
2253,2019-04-24 18:11,18,Garagem,3,Entrada
2253,2019-04-24 18:11,18,Garagem,4,Saída
2254,2019-04-24 18:14,18,Garagem,3,Entrada
2254,2019-04-24 18:14,18,Garagem,4,Saída
2256,2019-04-24 18:20,15,Sala,6,Lazer sala
2256,2019-04-24 18:20,15,Sala,7,Assistir TV
2256,2019-04-24 18:20,16,Cozinha,5,Cozinha
2257,2019-04-24 18:23,15,Sala,6,Lazer sala
2257,2019-04-24 18:23,15,Sala,7,Assistir TV
2257,2019-04-24 18:23,16,Cozinha,5,Cozinha
2257,2019-04-24 18:23,18,Garagem,3,Entrada
2257,2019-04-24 18:23,18,Garagem,4,Saída
2258,2019-04-24 18:26,18,Garagem,3,Entrada
2258,2019-04-24 18:26,18,Garagem,4,Saída
2260,2019-04-24 18:42,15,Sala,7,Assistir TV
2261,2019-04-24 18:45,18,Garagem,3,Entrada
2261,2019-04-24 18:45,18,Garagem,4,Saída
2262,2019-04-24 18:48,18,Garagem,3,Entrada
2262,2019-04-24 18:48,18,Garagem,4,Saída
2263,2019-04-24 18:51,15,Sala,6,Lazer sala
2263,2019-04-24 18:51,15,Sala,7,Assistir TV
2267,2019-04-24 19:04,18,Garagem,3,Entrada
2267,2019-04-24 19:04,18,Garagem,4,Saída
2269,2019-04-24 19:10,15,Sala,7,Assistir TV
2269,2019-04-24 19:10,18,Garagem,3,Entrada
2269,2019-04-24 19:10,18,Garagem,4,Saída
2272,2019-04-24 19:19,15,Sala,6,Lazer sala
2272,2019-04-24 19:19,15,Sala,7,Assistir TV
2272,2019-04-24 19:19,18,Garagem,3,Entrada
2272,2019-04-24 19:19,18,Garagem,4,Saída
2274,2019-04-24 19:26,18,Garagem,3,Entrada
2274,2019-04-24 19:26,18,Garagem,4,Saída
2277,2019-04-24 19:35,18,Garagem,3,Entrada
2277,2019-04-24 19:35,18,Garagem,4,Saída
2279,2019-04-24 19:41,15,Sala,7,Assistir TV
2279,2019-04-24 19:41,16,Cozinha,5,Cozinha
2279,2019-04-24 19:41,18,Garagem,3,Entrada
2279,2019-04-24 19:41,18,Garagem,4,Saída
2283,2019-04-24 19:57,15,Sala,7,Assistir TV
2283,2019-04-24 19:57,16,Cozinha,5,Cozinha
2283,2019-04-24 19:57,18,Garagem,3,Entrada
2283,2019-04-24 19:57,18,Garagem,4,Saída
2284,2019-04-24 20:00,18,Garagem,3,Entrada
2284,2019-04-24 20:00,18,Garagem,4,Saída
2285,2019-04-24 20:03,15,Sala,7,Assistir TV
2285,2019-04-24 20:03,16,Cozinha,5,Cozinha
2285,2019-04-24 20:03,18,Garagem,3,Entrada
2285,2019-04-24 20:03,18,Garagem,4,Saída
2287,2019-04-24 20:13,18,Garagem,3,Entrada
2287,2019-04-24 20:13,18,Garagem,4,Saída
2288,2019-04-24 20:22,18,Garagem,3,Entrada
2288,2019-04-24 20:22,18,Garagem,4,Saída
2289,2019-04-24 20:25,18,Garagem,3,Entrada
2289,2019-04-24 20:25,18,Garagem,4,Saída
2290,2019-04-24 20:28,18,Garagem,3,Entrada
2290,2019-04-24 20:28,18,Garagem,4,Saída
2291,2019-04-24 20:31,15,Sala,7,Assistir TV
2291,2019-04-24 20:31,16,Cozinha,5,Cozinha
2291,2019-04-24 20:31,18,Garagem,3,Entrada
2291,2019-04-24 20:31,18,Garagem,4,Saída
2296,2019-04-24 20:50,15,Sala,7,Assistir TV
2296,2019-04-24 20:50,16,Cozinha,5,Cozinha
2296,2019-04-24 20:50,18,Garagem,3,Entrada
2296,2019-04-24 20:50,18,Garagem,4,Saída
2297,2019-04-24 20:53,15,Sala,7,Assistir TV
2297,2019-04-24 20:53,18,Garagem,3,Entrada
2297,2019-04-24 20:53,18,Garagem,4,Saída
2298,2019-04-24 20:57,15,Sala,7,Assistir TV
2298,2019-04-24 20:57,18,Garagem,3,Entrada
2298,2019-04-24 20:57,18,Garagem,4,Saída
2300,2019-04-24 21:06,15,Sala,6,Lazer sala
2300,2019-04-24 21:06,15,Sala,7,Assistir TV
2300,2019-04-24 21:06,18,Garagem,3,Entrada
2300,2019-04-24 21:06,18,Garagem,4,Saída
2301,2019-04-24 21:09,18,Garagem,3,Entrada
2301,2019-04-24 21:09,18,Garagem,4,Saída
2302,2019-04-24 21:12,15,Sala,7,Assistir TV
2302,2019-04-24 21:12,18,Garagem,3,Entrada
2302,2019-04-24 21:12,18,Garagem,4,Saída
2303,2019-04-24 21:15,15,Sala,6,Lazer sala
2303,2019-04-24 21:15,15,Sala,7,Assistir TV
2303,2019-04-24 21:15,16,Cozinha,5,Cozinha
2303,2019-04-24 21:15,18,Garagem,3,Entrada
2303,2019-04-24 21:15,18,Garagem,4,Saída
2304,2019-04-24 21:18,15,Sala,6,Lazer sala
2304,2019-04-24 21:18,15,Sala,7,Assistir TV
2309,2019-04-24 21:37,15,Sala,6,Lazer sala
2309,2019-04-24 21:37,15,Sala,7,Assistir TV
2310,2019-04-24 21:40,15,Sala,6,Lazer sala
2310,2019-04-24 21:40,15,Sala,7,Assistir TV
2310,2019-04-24 21:40,16,Cozinha,5,Cozinha
2310,2019-04-24 21:40,18,Garagem,3,Entrada
2310,2019-04-24 21:40,18,Garagem,4,Saída
2311,2019-04-24 21:43,15,Sala,6,Lazer sala
2311,2019-04-24 21:43,15,Sala,7,Assistir TV
2312,2019-04-24 21:46,15,Sala,6,Lazer sala
2312,2019-04-24 21:46,15,Sala,7,Assistir TV
2312,2019-04-24 21:46,16,Cozinha,5,Cozinha
2314,2019-04-24 21:56,16,Cozinha,5,Cozinha
2315,2019-04-24 21:59,15,Sala,6,Lazer sala
2315,2019-04-24 21:59,15,Sala,7,Assistir TV
2318,2019-04-24 22:08,15,Sala,6,Lazer sala
2318,2019-04-24 22:08,15,Sala,7,Assistir TV
2318,2019-04-24 22:08,16,Cozinha,5,Cozinha
2318,2019-04-24 22:08,18,Garagem,3,Entrada
2318,2019-04-24 22:08,18,Garagem,4,Saída
2319,2019-04-24 22:11,15,Sala,6,Lazer sala
2319,2019-04-24 22:11,15,Sala,7,Assistir TV
2320,2019-04-24 22:15,18,Garagem,3,Entrada
2320,2019-04-24 22:15,18,Garagem,4,Saída
2322,2019-04-24 22:24,15,Sala,6,Lazer sala
2322,2019-04-24 22:24,15,Sala,7,Assistir TV
2326,2019-04-24 22:37,15,Sala,7,Assistir TV
2333,2019-04-24 22:58,18,Garagem,3,Entrada
2333,2019-04-24 22:58,18,Garagem,4,Saída
2334,2019-04-24 23:02,18,Garagem,3,Entrada
2334,2019-04-24 23:02,18,Garagem,4,Saída
2336,2019-04-24 23:08,15,Sala,6,Lazer sala
2336,2019-04-24 23:08,15,Sala,7,Assistir TV
2336,2019-04-24 23:08,16,Cozinha,5,Cozinha
2336,2019-04-24 23:08,18,Garagem,3,Entrada
2336,2019-04-24 23:08,18,Garagem,4,Saída
2337,2019-04-24 23:11,18,Garagem,3,Entrada
2337,2019-04-24 23:11,18,Garagem,4,Saída
2338,2019-04-24 23:14,18,Garagem,3,Entrada
2338,2019-04-24 23:14,18,Garagem,4,Saída
2343,2019-04-24 23:36,15,Sala,6,Lazer sala
2343,2019-04-24 23:36,15,Sala,7,Assistir TV
2343,2019-04-24 23:36,16,Cozinha,5,Cozinha
2343,2019-04-24 23:36,18,Garagem,3,Entrada
2343,2019-04-24 23:36,18,Garagem,4,Saída
2344,2019-04-24 23:39,15,Sala,6,Lazer sala
2344,2019-04-24 23:39,15,Sala,7,Assistir TV
2344,2019-04-24 23:39,16,Cozinha,5,Cozinha
2344,2019-04-24 23:39,18,Garagem,3,Entrada
2344,2019-04-24 23:39,18,Garagem,4,Saída
2346,2019-04-24 23:48,15,Sala,6,Lazer sala
2346,2019-04-24 23:48,15,Sala,7,Assistir TV
2347,2019-04-24 23:55,15,Sala,6,Lazer sala
2347,2019-04-24 23:55,15,Sala,7,Assistir TV
2348,2019-04-24 23:58,15,Sala,6,Lazer sala
2348,2019-04-24 23:58,15,Sala,7,Assistir TV
2348,2019-04-24 23:58,16,Cozinha,5,Cozinha
2348,2019-04-24 23:58,18,Garagem,3,Entrada
2348,2019-04-24 23:58,18,Garagem,4,Saída
2350,2019-04-25 00:04,15,Sala,6,Lazer sala
2350,2019-04-25 00:04,15,Sala,7,Assistir TV
2350,2019-04-25 00:04,16,Cozinha,5,Cozinha
2350,2019-04-25 00:04,18,Garagem,3,Entrada
2350,2019-04-25 00:04,18,Garagem,4,Saída
2357,2019-04-25 00:38,15,Sala,7,Assistir TV
2360,2019-04-25 00:48,15,Sala,6,Lazer sala
2360,2019-04-25 00:48,15,Sala,7,Assistir TV
2360,2019-04-25 00:48,16,Cozinha,5,Cozinha
2360,2019-04-25 00:48,18,Garagem,3,Entrada
2360,2019-04-25 00:48,18,Garagem,4,Saída
2361,2019-04-25 00:51,15,Sala,6,Lazer sala
2361,2019-04-25 00:51,15,Sala,7,Assistir TV
2361,2019-04-25 00:51,16,Cozinha,5,Cozinha
2361,2019-04-25 00:51,18,Garagem,3,Entrada
2361,2019-04-25 00:51,18,Garagem,4,Saída
2363,2019-04-25 01:06,15,Sala,6,Lazer sala
2363,2019-04-25 01:06,15,Sala,7,Assistir TV
2363,2019-04-25 01:06,15,Sala,8,Dormir
2363,2019-04-25 01:06,16,Cozinha,5,Cozinha
2363,2019-04-25 01:06,16,Cozinha,8,Dormir
2363,2019-04-25 01:06,17,Lavanderia,8,Dormir
2363,2019-04-25 01:06,18,Garagem,3,Entrada
2363,2019-04-25 01:06,18,Garagem,4,Saída
2363,2019-04-25 01:06,18,Garagem,8,Dormir
2363,2019-04-25 01:06,19,Quarto 1,8,Dormir
2363,2019-04-25 01:06,20,Quarto 2,8,Dormir
2363,2019-04-25 01:06,21,Cobertura,8,Dormir
2363,2019-04-25 01:06,22,Corredor,8,Dormir
2363,2019-04-25 01:06,23,Quarto 3,8,Dormir
2364,2019-04-25 01:12,17,Lavanderia,8,Dormir
2366,2019-04-25 01:22,15,Sala,6,Lazer sala
2366,2019-04-25 01:22,15,Sala,7,Assistir TV
2366,2019-04-25 01:22,15,Sala,8,Dormir
2367,2019-04-25 01:25,15,Sala,6,Lazer sala
2367,2019-04-25 01:25,15,Sala,7,Assistir TV
2367,2019-04-25 01:25,15,Sala,8,Dormir
2368,2019-04-25 01:28,15,Sala,6,Lazer sala
2368,2019-04-25 01:28,15,Sala,7,Assistir TV
2368,2019-04-25 01:28,15,Sala,8,Dormir
2368,2019-04-25 01:28,17,Lavanderia,8,Dormir
2371,2019-04-25 01:37,15,Sala,7,Assistir TV
2371,2019-04-25 01:37,15,Sala,8,Dormir
2371,2019-04-25 01:37,16,Cozinha,5,Cozinha
2371,2019-04-25 01:37,16,Cozinha,8,Dormir
2371,2019-04-25 01:37,17,Lavanderia,8,Dormir
2371,2019-04-25 01:37,18,Garagem,3,Entrada
2371,2019-04-25 01:37,18,Garagem,4,Saída
2371,2019-04-25 01:37,18,Garagem,8,Dormir
2371,2019-04-25 01:37,19,Quarto 1,8,Dormir
2371,2019-04-25 01:37,20,Quarto 2,8,Dormir
2371,2019-04-25 01:37,21,Cobertura,8,Dormir
2371,2019-04-25 01:37,22,Corredor,8,Dormir
2371,2019-04-25 01:37,23,Quarto 3,8,Dormir
2372,2019-04-25 01:40,15,Sala,7,Assistir TV
2372,2019-04-25 01:40,15,Sala,8,Dormir
2372,2019-04-25 01:40,16,Cozinha,5,Cozinha
2372,2019-04-25 01:40,16,Cozinha,8,Dormir
2372,2019-04-25 01:40,17,Lavanderia,8,Dormir
2372,2019-04-25 01:40,18,Garagem,3,Entrada
2372,2019-04-25 01:40,18,Garagem,4,Saída
2372,2019-04-25 01:40,18,Garagem,8,Dormir
2372,2019-04-25 01:40,19,Quarto 1,8,Dormir
2372,2019-04-25 01:40,20,Quarto 2,8,Dormir
2372,2019-04-25 01:40,21,Cobertura,8,Dormir
2372,2019-04-25 01:40,22,Corredor,8,Dormir
2372,2019-04-25 01:40,23,Quarto 3,8,Dormir
2373,2019-04-25 01:44,15,Sala,7,Assistir TV
2373,2019-04-25 01:44,15,Sala,8,Dormir
2373,2019-04-25 01:44,17,Lavanderia,8,Dormir
2373,2019-04-25 01:44,21,Cobertura,8,Dormir
2374,2019-04-25 01:53,15,Sala,7,Assistir TV
2374,2019-04-25 01:53,15,Sala,8,Dormir
2374,2019-04-25 01:53,17,Lavanderia,8,Dormir
2374,2019-04-25 01:53,22,Corredor,8,Dormir
2375,2019-04-25 02:06,15,Sala,7,Assistir TV
2376,2019-04-25 02:09,15,Sala,6,Lazer sala
2376,2019-04-25 02:09,15,Sala,7,Assistir TV
2377,2019-04-25 02:12,15,Sala,6,Lazer sala
2377,2019-04-25 02:12,15,Sala,7,Assistir TV
2377,2019-04-25 02:12,18,Garagem,3,Entrada
2377,2019-04-25 02:12,18,Garagem,4,Saída
2384,2019-04-25 02:37,15,Sala,7,Assistir TV
2384,2019-04-25 02:37,18,Garagem,3,Entrada
2384,2019-04-25 02:37,18,Garagem,4,Saída
2397,2019-04-25 03:21,15,Sala,7,Assistir TV
2397,2019-04-25 03:21,18,Garagem,3,Entrada
2397,2019-04-25 03:21,18,Garagem,4,Saída
2401,2019-04-25 03:37,15,Sala,7,Assistir TV
2401,2019-04-25 03:37,18,Garagem,3,Entrada
2401,2019-04-25 03:37,18,Garagem,4,Saída
2405,2019-04-25 03:53,15,Sala,7,Assistir TV
2405,2019-04-25 03:53,18,Garagem,3,Entrada
2405,2019-04-25 03:53,18,Garagem,4,Saída
2415,2019-04-25 04:27,15,Sala,7,Assistir TV
2415,2019-04-25 04:27,18,Garagem,3,Entrada
2415,2019-04-25 04:27,18,Garagem,4,Saída
2416,2019-04-25 04:30,18,Garagem,3,Entrada
2416,2019-04-25 04:30,18,Garagem,4,Saída
2417,2019-04-25 04:33,18,Garagem,3,Entrada
2417,2019-04-25 04:33,18,Garagem,4,Saída
2418,2019-04-25 04:40,18,Garagem,3,Entrada
2418,2019-04-25 04:40,18,Garagem,4,Saída
2419,2019-04-25 04:43,18,Garagem,3,Entrada
2419,2019-04-25 04:43,18,Garagem,4,Saída
2422,2019-04-25 04:53,18,Garagem,3,Entrada
2422,2019-04-25 04:53,18,Garagem,4,Saída
2423,2019-04-25 04:56,18,Garagem,3,Entrada
2423,2019-04-25 04:56,18,Garagem,4,Saída
2425,2019-04-25 05:02,19,Quarto 1,1,Acordar (dia util)
2426,2019-04-25 05:05,19,Quarto 1,1,Acordar (dia util)
2427,2019-04-25 05:08,22,Corredor,1,Acordar (dia util)
2429,2019-04-25 05:14,21,Cobertura,1,Acordar (dia util)
2429,2019-04-25 05:14,22,Corredor,1,Acordar (dia util)
2430,2019-04-25 05:18,16,Cozinha,1,Acordar (dia util)
2430,2019-04-25 05:18,18,Garagem,1,Acordar (dia util)
2430,2019-04-25 05:18,18,Garagem,3,Entrada
2430,2019-04-25 05:18,18,Garagem,4,Saída
2430,2019-04-25 05:18,22,Corredor,1,Acordar (dia util)
2431,2019-04-25 05:21,15,Sala,1,Acordar (dia util)
2431,2019-04-25 05:21,15,Sala,7,Assistir TV
2431,2019-04-25 05:21,18,Garagem,1,Acordar (dia util)
2431,2019-04-25 05:21,18,Garagem,3,Entrada
2431,2019-04-25 05:21,18,Garagem,4,Saída
2431,2019-04-25 05:21,22,Corredor,1,Acordar (dia util)
2432,2019-04-25 05:24,16,Cozinha,1,Acordar (dia util)
2432,2019-04-25 05:24,17,Lavanderia,1,Acordar (dia util)
2432,2019-04-25 05:24,18,Garagem,1,Acordar (dia util)
2432,2019-04-25 05:24,18,Garagem,3,Entrada
2432,2019-04-25 05:24,18,Garagem,4,Saída
2432,2019-04-25 05:24,21,Cobertura,1,Acordar (dia util)
2433,2019-04-25 05:27,15,Sala,1,Acordar (dia util)
2433,2019-04-25 05:27,15,Sala,7,Assistir TV
2433,2019-04-25 05:27,17,Lavanderia,1,Acordar (dia util)
2433,2019-04-25 05:27,18,Garagem,1,Acordar (dia util)
2433,2019-04-25 05:27,18,Garagem,3,Entrada
2433,2019-04-25 05:27,18,Garagem,4,Saída
2435,2019-04-25 05:33,22,Corredor,1,Acordar (dia util)
2439,2019-04-25 05:46,15,Sala,1,Acordar (dia util)
2439,2019-04-25 05:46,15,Sala,7,Assistir TV
2439,2019-04-25 05:46,16,Cozinha,1,Acordar (dia util)
2439,2019-04-25 05:46,17,Lavanderia,1,Acordar (dia util)
2439,2019-04-25 05:46,18,Garagem,1,Acordar (dia util)
2439,2019-04-25 05:46,18,Garagem,3,Entrada
2439,2019-04-25 05:46,18,Garagem,4,Saída
2439,2019-04-25 05:46,19,Quarto 1,1,Acordar (dia util)
2439,2019-04-25 05:46,20,Quarto 2,1,Acordar (dia util)
2439,2019-04-25 05:46,21,Cobertura,1,Acordar (dia util)
2439,2019-04-25 05:46,22,Corredor,1,Acordar (dia util)
2439,2019-04-25 05:46,23,Quarto 3,1,Acordar (dia util)
2442,2019-04-25 06:04,18,Garagem,1,Acordar (dia util)
2442,2019-04-25 06:04,18,Garagem,3,Entrada
2442,2019-04-25 06:04,18,Garagem,4,Saída
2443,2019-04-25 06:08,18,Garagem,1,Acordar (dia util)
2443,2019-04-25 06:08,18,Garagem,3,Entrada
2443,2019-04-25 06:08,18,Garagem,4,Saída
2444,2019-04-25 06:11,18,Garagem,1,Acordar (dia util)
2444,2019-04-25 06:11,18,Garagem,3,Entrada
2444,2019-04-25 06:11,18,Garagem,4,Saída
2445,2019-04-25 06:14,18,Garagem,1,Acordar (dia util)
2445,2019-04-25 06:14,18,Garagem,3,Entrada
2445,2019-04-25 06:14,18,Garagem,4,Saída
2446,2019-04-25 06:17,15,Sala,1,Acordar (dia util)
2446,2019-04-25 06:17,15,Sala,7,Assistir TV
2446,2019-04-25 06:17,16,Cozinha,1,Acordar (dia util)
2446,2019-04-25 06:17,17,Lavanderia,1,Acordar (dia util)
2446,2019-04-25 06:17,18,Garagem,1,Acordar (dia util)
2446,2019-04-25 06:17,18,Garagem,3,Entrada
2446,2019-04-25 06:17,18,Garagem,4,Saída
2446,2019-04-25 06:17,19,Quarto 1,1,Acordar (dia util)
2446,2019-04-25 06:17,20,Quarto 2,1,Acordar (dia util)
2446,2019-04-25 06:17,21,Cobertura,1,Acordar (dia util)
2446,2019-04-25 06:17,22,Corredor,1,Acordar (dia util)
2446,2019-04-25 06:17,23,Quarto 3,1,Acordar (dia util)
2448,2019-04-25 06:23,18,Garagem,1,Acordar (dia util)
2448,2019-04-25 06:23,18,Garagem,3,Entrada
2448,2019-04-25 06:23,18,Garagem,4,Saída
2450,2019-04-25 06:36,18,Garagem,3,Entrada
2450,2019-04-25 06:36,18,Garagem,4,Saída
2451,2019-04-25 06:39,18,Garagem,3,Entrada
2451,2019-04-25 06:39,18,Garagem,4,Saída
2453,2019-04-25 06:45,18,Garagem,3,Entrada
2453,2019-04-25 06:45,18,Garagem,4,Saída
2454,2019-04-25 06:48,18,Garagem,3,Entrada
2454,2019-04-25 06:48,18,Garagem,4,Saída
2455,2019-04-25 06:51,15,Sala,7,Assistir TV
2456,2019-04-25 06:55,15,Sala,7,Assistir TV
2456,2019-04-25 06:55,18,Garagem,3,Entrada
2456,2019-04-25 06:55,18,Garagem,4,Saída
2457,2019-04-25 06:58,15,Sala,7,Assistir TV
2457,2019-04-25 06:58,18,Garagem,3,Entrada
2457,2019-04-25 06:58,18,Garagem,4,Saída
2461,2019-04-25 07:10,15,Sala,6,Lazer sala
2461,2019-04-25 07:10,15,Sala,7,Assistir TV
2461,2019-04-25 07:10,16,Cozinha,5,Cozinha
2461,2019-04-25 07:10,18,Garagem,3,Entrada
2461,2019-04-25 07:10,18,Garagem,4,Saída
2462,2019-04-25 07:13,15,Sala,6,Lazer sala
2462,2019-04-25 07:13,15,Sala,7,Assistir TV
2462,2019-04-25 07:13,16,Cozinha,5,Cozinha
2462,2019-04-25 07:13,18,Garagem,3,Entrada
2462,2019-04-25 07:13,18,Garagem,4,Saída
2463,2019-04-25 07:17,16,Cozinha,5,Cozinha
2465,2019-04-25 07:32,15,Sala,6,Lazer sala
2465,2019-04-25 07:32,15,Sala,7,Assistir TV
2466,2019-04-25 07:35,18,Garagem,3,Entrada
2466,2019-04-25 07:35,18,Garagem,4,Saída
2467,2019-04-25 07:39,18,Garagem,3,Entrada
2467,2019-04-25 07:39,18,Garagem,4,Saída
2473,2019-04-25 07:57,18,Garagem,3,Entrada
2473,2019-04-25 07:57,18,Garagem,4,Saída
2474,2019-04-25 08:00,18,Garagem,3,Entrada
2474,2019-04-25 08:00,18,Garagem,4,Saída
2477,2019-04-25 08:10,18,Garagem,3,Entrada
2477,2019-04-25 08:10,18,Garagem,4,Saída
2479,2019-04-25 08:16,18,Garagem,3,Entrada
2479,2019-04-25 08:16,18,Garagem,4,Saída
2481,2019-04-25 08:22,18,Garagem,3,Entrada
2481,2019-04-25 08:22,18,Garagem,4,Saída
2482,2019-04-25 08:25,18,Garagem,3,Entrada
2482,2019-04-25 08:25,18,Garagem,4,Saída
2484,2019-04-25 08:31,18,Garagem,3,Entrada
2484,2019-04-25 08:31,18,Garagem,4,Saída
2486,2019-04-25 08:38,15,Sala,7,Assistir TV
2486,2019-04-25 08:38,18,Garagem,3,Entrada
2486,2019-04-25 08:38,18,Garagem,4,Saída
2489,2019-04-25 08:50,18,Garagem,3,Entrada
2489,2019-04-25 08:50,18,Garagem,4,Saída
2492,2019-04-25 09:00,18,Garagem,3,Entrada
2492,2019-04-25 09:00,18,Garagem,4,Saída
2495,2019-04-25 09:09,15,Sala,7,Assistir TV
2495,2019-04-25 09:09,18,Garagem,3,Entrada
2495,2019-04-25 09:09,18,Garagem,4,Saída
